,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
219,2022-05-17,813.3111999663734,696.7290634440717,921.0298200903067,813.3111999663734,813.3111999663734,-8.939251645255958,-8.939251645255958,-8.939251645255958,-8.939251645255958,-8.939251645255958,-8.939251645255958,0.0,0.0,0.0,804.3719483211174
220,2022-05-18,810.4682562036943,683.7653085546249,918.140172202262,810.4682562036943,810.4682562036943,-6.863497168388202,-6.863497168388202,-6.863497168388202,-6.863497168388202,-6.863497168388202,-6.863497168388202,0.0,0.0,0.0,803.6047590353061
221,2022-05-19,807.6253124410152,684.8692655121182,892.8903723834381,807.6253124410152,807.6253124410152,-15.31679530033746,-15.31679530033746,-15.31679530033746,-15.31679530033746,-15.31679530033746,-15.31679530033746,0.0,0.0,0.0,792.3085171406777
222,2022-05-20,804.7823686783364,688.9435888790349,900.6556713839854,804.7823686783364,804.7823686783364,-19.723812365560438,-19.723812365560438,-19.723812365560438,-19.723812365560438,-19.723812365560438,-19.723812365560438,0.0,0.0,0.0,785.058556312776
223,2022-05-23,796.2535373902992,683.6051797548205,914.155769906102,796.2535373902992,796.2535373902992,-3.64759529031597,-3.64759529031597,-3.64759529031597,-3.64759529031597,-3.64759529031597,-3.64759529031597,0.0,0.0,0.0,792.6059420999833
224,2022-05-24,793.4105936276203,674.566422195785,893.2804039702006,793.4105936276203,793.4105936276203,-8.939251645270796,-8.939251645270796,-8.939251645270796,-8.939251645270796,-8.939251645270796,-8.939251645270796,0.0,0.0,0.0,784.4713419823495
225,2022-05-25,790.5676498649412,679.1678151352382,894.5830145659747,790.5676498649412,790.5676498649412,-6.863497168396455,-6.863497168396455,-6.863497168396455,-6.863497168396455,-6.863497168396455,-6.863497168396455,0.0,0.0,0.0,783.7041526965448
226,2022-05-26,787.7247061022624,663.2044459692272,883.3148911533298,787.7247061022624,787.7247061022624,-15.316795300279402,-15.316795300279402,-15.316795300279402,-15.316795300279402,-15.316795300279402,-15.316795300279402,0.0,0.0,0.0,772.407910801983
227,2022-05-27,784.8817623395834,649.3544771932295,869.2119953633472,784.8817623395834,784.8817623395834,-19.72381236553749,-19.72381236553749,-19.72381236553749,-19.72381236553749,-19.72381236553749,-19.72381236553749,0.0,0.0,0.0,765.1579499740459
228,2022-05-31,773.5099872888674,651.0992176947763,880.4233360959311,773.5099872888674,773.5099872888674,-8.939251645285633,-8.939251645285633,-8.939251645285633,-8.939251645285633,-8.939251645285633,-8.939251645285633,0.0,0.0,0.0,764.5707356435818
229,2022-06-01,770.6670435261885,655.4760263547039,874.1122468046681,770.6670435261885,770.6670435261885,-6.863497168384329,-6.863497168384329,-6.863497168384329,-6.863497168384329,-6.863497168384329,-6.863497168384329,0.0,0.0,0.0,763.8035463578042
230,2022-06-02,767.8240997635095,647.5255792521672,869.6431805089617,767.8240997635095,767.8240997635095,-15.316795300290114,-15.316795300290114,-15.316795300290114,-15.316795300290114,-15.316795300290114,-15.316795300290114,0.0,0.0,0.0,752.5073044632194
231,2022-06-03,764.9811560008304,640.706205188604,856.7624211562604,764.9811560008304,764.9811560008304,-19.723812365639304,-19.723812365639304,-19.723812365639304,-19.723812365639304,-19.723812365639304,-19.723812365639304,0.0,0.0,0.0,745.2573436351911
232,2022-06-06,756.4523247127934,636.5669941900247,862.7780744229846,756.4523247127934,756.4523247127934,-3.6475952903709854,-3.6475952903709854,-3.6475952903709854,-3.6475952903709854,-3.6475952903709854,-3.6475952903709854,0.0,0.0,0.0,752.8047294224224
233,2022-06-07,753.6093809501145,622.0490455363895,853.0052614016399,753.6093809501145,753.6093809501145,-8.939251645271556,-8.939251645271556,-8.939251645271556,-8.939251645271556,-8.939251645271556,-8.939251645271556,0.0,0.0,0.0,744.6701293048429
234,2022-06-08,750.7664371874355,638.1805510240379,850.5484952064714,750.7664371874355,750.7664371874355,-6.863497168412956,-6.863497168412956,-6.863497168412956,-6.863497168412956,-6.863497168412956,-6.863497168412956,0.0,0.0,0.0,743.9029400190225
235,2022-06-09,747.9234934247564,613.8984331865793,849.0759087329511,747.9234934247564,747.9234934247564,-15.316795300300823,-15.316795300300823,-15.316795300300823,-15.316795300300823,-15.316795300300823,-15.316795300300823,0.0,0.0,0.0,732.6066981244556
236,2022-06-10,745.0805496620775,606.7714493225001,838.0942668880934,745.0805496620775,745.0805496620775,-19.723812365610037,-19.723812365610037,-19.723812365610037,-19.723812365610037,-19.723812365610037,-19.723812365610037,0.0,0.0,0.0,725.3567372964675
237,2022-06-13,736.5517183740405,619.0215462105565,837.3327228561244,736.5517183740405,736.5517183740405,-3.6475952903984923,-3.6475952903984923,-3.6475952903984923,-3.6475952903984923,-3.6475952903984923,-3.6475952903984923,0.0,0.0,0.0,732.904123083642
238,2022-06-14,733.7087746113616,623.8050111977211,834.6814617072347,733.7087746113616,733.7087746113616,-8.939251645327682,-8.939251645327682,-8.939251645327682,-8.939251645327682,-8.939251645327682,-8.939251645327682,0.0,0.0,0.0,724.769522966034
239,2022-06-15,730.8658308486824,602.5520793124548,835.7557275936807,730.8658308486824,730.8658308486824,-6.863497168400835,-6.863497168400835,-6.863497168400835,-6.863497168400835,-6.863497168400835,-6.863497168400835,0.0,0.0,0.0,724.0023336802816
240,2022-06-16,728.0228870860035,601.380389760149,821.5154298077439,728.0228870860035,728.0228870860035,-15.316795300311536,-15.316795300311536,-15.316795300311536,-15.316795300311536,-15.316795300311536,-15.316795300311536,0.0,0.0,0.0,712.7060917856919
241,2022-06-17,725.1799433233244,590.1696521060339,813.1893619549095,725.1799433233244,725.1799433233244,-19.72381236559342,-19.72381236559342,-19.72381236559342,-19.72381236559342,-19.72381236559342,-19.72381236559342,0.0,0.0,0.0,705.456130957731
242,2022-06-21,713.8081682726086,593.3455385517051,818.9485379030191,713.8081682726086,713.8081682726086,-8.939251645284683,-8.939251645284683,-8.939251645284683,-8.939251645284683,-8.939251645284683,-8.939251645284683,0.0,0.0,0.0,704.8689166273239
243,2022-06-22,710.9652245099296,596.6009580817894,812.0072870220876,710.9652245099296,710.9652245099296,-6.863497168409561,-6.863497168409561,-6.863497168409561,-6.863497168409561,-6.863497168409561,-6.863497168409561,0.0,0.0,0.0,704.10172734152
244,2022-06-23,708.1222807472506,582.4484237901545,802.6625553445798,708.1222807472506,708.1222807472506,-15.31679530033004,-15.31679530033004,-15.31679530033004,-15.31679530033004,-15.31679530033004,-15.31679530033004,0.0,0.0,0.0,692.8054854469206
245,2022-06-24,705.2793369845717,575.8392565180616,799.4889777764048,705.2793369845717,705.2793369845717,-19.72381236557047,-19.72381236557047,-19.72381236557047,-19.72381236557047,-19.72381236557047,-19.72381236557047,0.0,0.0,0.0,685.5555246190013
246,2022-06-27,696.7505056965346,581.3028148988627,803.3530249320654,696.7505056965346,696.7505056965346,-3.6475952904535074,-3.6475952904535074,-3.6475952904535074,-3.6475952904535074,-3.6475952904535074,-3.6475952904535074,0.0,0.0,0.0,693.102910406081
247,2022-06-28,693.9075619338556,574.6966758766989,796.3155964275184,693.9075619338556,693.9075619338556,-8.939251645299521,-8.939251645299521,-8.939251645299521,-8.939251645299521,-8.939251645299521,-8.939251645299521,0.0,0.0,0.0,684.968310288556
248,2022-06-29,691.0646181711766,574.3088868902068,794.0005217725064,691.0646181711766,691.0646181711766,-6.863497168397436,-6.863497168397436,-6.863497168397436,-6.863497168397436,-6.863497168397436,-6.863497168397436,0.0,0.0,0.0,684.2011210027791
249,2022-06-30,688.2216744084977,559.3570578244186,791.3223157747374,688.2216744084977,688.2216744084977,-15.31679530027199,-15.31679530027199,-15.31679530027199,-15.31679530027199,-15.31679530027199,-15.31679530027199,0.0,0.0,0.0,672.9048791082257
250,2022-07-01,685.3787306458187,547.9777868534389,773.7617746791501,685.3787306458187,685.3787306458187,-19.723812365547527,-19.723812365547527,-19.723812365547527,-19.723812365547527,-19.723812365547527,-19.723812365547527,0.0,0.0,0.0,665.6549182802712
251,2022-07-02,682.5357868831396,600.3190944425365,821.6092256208697,682.5357868831396,682.5357868831396,27.245445944247393,27.245445944247393,27.245445944247393,27.245445944247393,27.245445944247393,27.245445944247393,0.0,0.0,0.0,709.781232827387
252,2022-07-03,679.6928431204607,585.9360625165041,818.2280597113092,679.6928431204607,679.6928431204607,27.245505825771218,27.245505825771218,27.245505825771218,27.245505825771218,27.245505825771218,27.245505825771218,0.0,0.0,0.0,706.9383489462319
253,2022-07-04,676.8498993577816,558.0979484907796,785.5738899104132,676.8498993577816,676.8597985812637,-3.647595290449288,-3.647595290449288,-3.647595290449288,-3.647595290449288,-3.647595290449288,-3.647595290449288,0.0,0.0,0.0,673.2023040673323
254,2022-07-05,674.0069555951027,550.6174605698359,775.0372925784703,673.9354765568987,674.1544568132879,-8.93925164528544,-8.93925164528544,-8.93925164528544,-8.93925164528544,-8.93925164528544,-8.93925164528544,0.0,0.0,0.0,665.0677039498172
255,2022-07-06,671.1640118324237,556.7794793808143,778.726024998499,670.9717477826443,671.4568395289398,-6.86349716838531,-6.86349716838531,-6.86349716838531,-6.86349716838531,-6.86349716838531,-6.86349716838531,0.0,0.0,0.0,664.3005146640385
256,2022-07-07,668.3210680697448,547.5914720018259,755.6973012107717,668.0290177667699,668.7672277943273,-15.3167953002905,-15.3167953002905,-15.3167953002905,-15.3167953002905,-15.3167953002905,-15.3167953002905,0.0,0.0,0.0,653.0042727694542
257,2022-07-08,665.4781243070657,531.3370873640765,753.1227925903984,665.0378050982077,666.1065996384326,-19.723812365524587,-19.723812365524587,-19.723812365524587,-19.723812365524587,-19.723812365524587,-19.723812365524587,0.0,0.0,0.0,645.7543119415411
258,2022-07-09,662.6351805443868,580.3882197977173,803.8733482654638,662.0394453313507,663.4830780576877,27.24544594426792,27.24544594426792,27.24544594426792,27.24544594426792,27.24544594426792,27.24544594426792,0.0,0.0,0.0,689.8806264886547
259,2022-07-10,659.7922367817077,571.1842112099838,808.437637776373,659.0110101417996,660.9104957704121,27.245505825731886,27.245505825731886,27.245505825731886,27.245505825731886,27.245505825731886,27.245505825731886,0.0,0.0,0.0,687.0377426074397
260,2022-07-11,656.9492930190289,545.8839281015389,759.1948893102877,655.9810746208093,658.2442906476433,-3.6475952903650777,-3.6475952903650777,-3.6475952903650777,-3.6475952903650777,-3.6475952903650777,-3.6475952903650777,0.0,0.0,0.0,653.3016977286638
261,2022-07-12,654.1063492563499,532.5433220783325,761.6827104624513,652.9241651145995,655.6728511321771,-8.939251645271362,-8.939251645271362,-8.939251645271362,-8.939251645271362,-8.939251645271362,-8.939251645271362,0.0,0.0,0.0,645.1670976110785
262,2022-07-13,651.2634054936707,539.7072992884214,754.5345642554577,649.7581778445979,653.1692146614255,-6.863497168413939,-6.863497168413939,-6.863497168413939,-6.863497168413939,-6.863497168413939,-6.863497168413939,0.0,0.0,0.0,644.3999083252568
263,2022-07-14,648.4204617309916,519.1532712747779,744.67569594205,646.5087538528115,650.7098026833754,-15.31679530029341,-15.31679530029341,-15.31679530029341,-15.31679530029341,-15.31679530029341,-15.31679530029341,0.0,0.0,0.0,633.1036664306982
264,2022-07-15,645.5775179683127,513.1581216078969,739.7959843736311,643.4788186039135,648.1950541151348,-19.723812365507968,-19.723812365507968,-19.723812365507968,-19.723812365507968,-19.723812365507968,-19.723812365507968,0.0,0.0,0.0,625.8537056028047
265,2022-07-16,642.7345742056336,559.1986670918432,781.6551607464307,640.2955829570735,645.6966409252616,27.245445944151342,27.245445944151342,27.245445944151342,27.245445944151342,27.245445944151342,27.245445944151342,0.0,0.0,0.0,669.980020149785
266,2022-07-17,639.8916304429547,558.1431947144689,777.5617754106761,637.0077220031303,643.1803286065824,27.245505825692543,27.245505825692543,27.245505825692543,27.245505825692543,27.245505825692543,27.245505825692543,0.0,0.0,0.0,667.1371362686473
267,2022-07-18,637.0486866802756,513.4536185863782,741.8398525179327,633.7510738134491,640.6422515145433,-3.6475952903608517,-3.6475952903608517,-3.6475952903608517,-3.6475952903608517,-3.6475952903608517,-3.6475952903608517,0.0,0.0,0.0,633.4010913899148
268,2022-07-19,634.2057429175968,515.0000968261431,736.1742653336578,630.5316307717911,638.1619359731728,-8.939251645298567,-8.939251645298567,-8.939251645298567,-8.939251645298567,-8.939251645298567,-8.939251645298567,0.0,0.0,0.0,625.2664912722983
269,2022-07-20,631.3627991549178,515.7793381301869,732.9054452751675,627.1859032473833,635.7177686869533,-6.863497168401815,-6.863497168401815,-6.863497168401815,-6.863497168401815,-6.863497168401815,-6.863497168401815,0.0,0.0,0.0,624.4993019865159
270,2022-07-21,628.5198553922388,499.41140098490786,717.8674427230351,624.0227463125323,633.2813614980961,-15.316795300311922,-15.316795300311922,-15.316795300311922,-15.316795300311922,-15.316795300311922,-15.316795300311922,0.0,0.0,0.0,613.2030600919269
271,2022-07-22,625.6769116295598,492.934470888002,719.0808145111887,620.5960271594525,630.8309222736672,-19.723812365603457,-19.723812365603457,-19.723812365603457,-19.723812365603457,-19.723812365603457,-19.723812365603457,0.0,0.0,0.0,605.9530992639563
272,2022-07-23,622.8339678668809,531.8745681023725,757.7955522914231,617.2111711566098,628.3863835535082,27.24544594419106,27.24544594419106,27.24544594419106,27.24544594419106,27.24544594419106,27.24544594419106,0.0,0.0,0.0,650.079413811072
273,2022-07-24,619.9910241042019,534.1382503466383,761.3184325654739,613.8667005496943,626.0792040298138,27.24550582570972,27.24550582570972,27.24550582570972,27.24550582570972,27.24550582570972,27.24550582570972,0.0,0.0,0.0,647.2365299299116
274,2022-07-25,617.1480803415228,496.33953037150576,721.8155869112331,610.4765830579847,623.7856677499877,-3.6475952904200937,-3.6475952904200937,-3.6475952904200937,-3.6475952904200937,-3.6475952904200937,-3.6475952904200937,0.0,0.0,0.0,613.5004850511027
275,2022-07-26,614.3051365788439,496.07766235130384,716.6551587862979,607.1054986187044,621.4003692506217,-8.939251645284491,-8.939251645284491,-8.939251645284491,-8.939251645284491,-8.939251645284491,-8.939251645284491,0.0,0.0,0.0,605.3658849335594
276,2022-07-27,611.4621928161648,491.80826776760256,712.0096008082138,603.8864107139016,618.881453638754,-6.863497168390167,-6.863497168390167,-6.863497168390167,-6.863497168390167,-6.863497168390167,-6.863497168390167,0.0,0.0,0.0,604.5986956477747
277,2022-07-28,608.6192490534859,485.5122633863774,702.4117037226389,600.4717592713937,616.4635883218006,-15.31679530033043,-15.31679530033043,-15.31679530033043,-15.31679530033043,-15.31679530033043,-15.31679530033043,0.0,0.0,0.0,593.3024537531554
278,2022-07-29,605.7763052908068,480.57067535341923,701.1874788063817,597.1393839887252,614.2044187934553,-19.723812365586838,-19.723812365586838,-19.723812365586838,-19.723812365586838,-19.723812365586838,-19.723812365586838,0.0,0.0,0.0,586.05249292522
279,2022-07-30,602.933361528128,519.3475355594471,741.2812114862922,593.745561313345,611.8631092484449,27.245445944211585,27.245445944211585,27.245445944211585,27.245445944211585,27.245445944211585,27.245445944211585,0.0,0.0,0.0,630.1788074723396
280,2022-07-31,600.0904177654489,517.3697906089769,741.5033462494974,590.2501871698089,609.3790770299171,27.245505825670392,27.245505825670392,27.245505825670392,27.245505825670392,27.245505825670392,27.245505825670392,0.0,0.0,0.0,627.3359235911194
